order_id,customer_id,order_date,month,quarter,year,order_status,sales_channel,payment_method,discount_pct,subtotal,shipping_cost,order_total,delivery_days
O00761,C0272,1/10/2022,January,Q1,2022,Delivered,In-Store,Debit Card,0.2,822.77,0,822.77,3
O00762,C0199,7/21/2023,July,Q3,2023,Delivered,Mobile App,Google Pay,0,167.24,0,167.24,2
O00763,C0290,6/18/2022,June,Q2,2022,Delivered,In-Store,Debit Card,0.2,288.66,0,288.66,13
O00764,C0203,1/29/2022,January,Q1,2022,Delivered,Online,Apple Pay,0.1,636.22,0,636.22,11
O00765,C0447,10/13/2023,October,Q4,2023,Returned,Mobile App,Google Pay,0,330.06,0,330.06,
O00766,C0034,7/30/2023,July,Q3,2023,Delivered,Online,PayPal,0,452.1,0,452.1,11
O00767,C0414,12/16/2022,December,Q4,2022,Delivered,In-Store,Apple Pay,0.1,1212.57,0,1212.57,3
O00768,C0241,12/12/2022,December,Q4,2022,Pending,In-Store,Google Pay,0.1,401.94,0,401.94,
O00769,C0129,10/7/2023,October,Q4,2023,Cancelled,In-Store,Google Pay,0.1,576.62,0,576.62,
O00770,C0423,12/10/2022,December,Q4,2022,Cancelled,In-Store,Google Pay,0.05,1549.89,0,1549.89,
O00771,C0105,4/19/2023,April,Q2,2023,Delivered,In-Store,Debit Card,0,1215.89,0,1215.89,6
O00772,C0126,2/6/2023,February,Q1,2023,Cancelled,Mobile App,Apple Pay,0.1,816.97,0,816.97,
O00773,C0097,9/18/2022,September,Q3,2022,Pending,Mobile App,Google Pay,0.2,1099.24,0,1099.24,
O00774,C0244,3/24/2023,March,Q1,2023,Delivered,Online,Debit Card,0,817.37,0,817.37,12
O00775,C0352,3/10/2023,March,Q1,2023,Delivered,Mobile App,Credit Card,0,943.66,0,943.66,4
O00776,C0119,8/14/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0,877.76,0,877.76,1
O00777,C0489,6/14/2022,June,Q2,2022,Cancelled,Online,Credit Card,0,263.06,0,263.06,
O00778,C0124,4/16/2023,April,Q2,2023,Delivered,Mobile App,PayPal,0,599.78,0,599.78,14
O00779,C0308,1/31/2023,January,Q1,2023,Returned,Mobile App,Credit Card,0.2,1177.05,0,1177.05,
O00780,C0452,11/21/2023,November,Q4,2023,Delivered,Mobile App,PayPal,0,1419.1,0,1419.1,10
O00781,C0429,12/17/2023,December,Q4,2023,Delivered,Online,Debit Card,0,1162.73,0,1162.73,4
O00782,C0331,12/16/2023,December,Q4,2023,Pending,Online,Apple Pay,0.1,280.7,0,280.7,
O00783,C0011,5/18/2023,May,Q2,2023,Pending,Online,Credit Card,0.05,1501.63,0,1501.63,
O00784,C0307,6/28/2023,June,Q2,2023,Delivered,Online,PayPal,0,920.3,0,920.3,12
O00785,C0284,2/21/2022,February,Q1,2022,Delivered,Mobile App,PayPal,0.05,539.18,0,539.18,3
O00786,C0267,3/10/2022,March,Q1,2022,Delivered,Mobile App,Credit Card,0.1,513.34,0,513.34,3
O00787,C0121,1/18/2022,January,Q1,2022,Delivered,Online,Credit Card,0,580.5,0,580.5,12
O00788,C0092,6/6/2022,June,Q2,2022,Returned,Online,PayPal,0.2,619.23,0,619.23,
O00789,C0459,2/28/2022,February,Q1,2022,Delivered,Mobile App,Credit Card,0.05,1077.51,0,1077.51,12
O00790,C0128,6/15/2022,June,Q2,2022,Delivered,Online,Debit Card,0,548.36,0,548.36,13
O00791,C0251,11/25/2023,November,Q4,2023,Delivered,Mobile App,Apple Pay,0.15,1045.67,0,1045.67,3
O00792,C0413,2/7/2022,February,Q1,2022,Delivered,Mobile App,PayPal,0.2,513.55,0,513.55,5
O00793,C0192,1/25/2022,January,Q1,2022,Pending,Mobile App,Credit Card,0,1605.66,0,1605.66,
O00794,C0203,9/8/2022,September,Q3,2022,Delivered,Mobile App,Apple Pay,0,684.38,0,684.38,8
O00795,C0067,3/2/2023,March,Q1,2023,Returned,Mobile App,Credit Card,0,68.69,6.98,75.67,
O00796,C0198,11/1/2023,November,Q4,2023,Delivered,Mobile App,PayPal,0,1020.04,0,1020.04,1
O00797,C0052,5/30/2022,May,Q2,2022,Delivered,Online,Google Pay,0,673.68,0,673.68,6
O00798,C0319,12/1/2022,December,Q4,2022,Delivered,Online,Google Pay,0.1,1152.88,0,1152.88,9
O00799,C0035,6/7/2022,June,Q2,2022,Delivered,Online,PayPal,0,1075.76,0,1075.76,3
O00800,C0100,3/5/2023,March,Q1,2023,Delivered,Mobile App,Apple Pay,0.1,309.65,0,309.65,14
O00801,C0020,9/29/2022,September,Q3,2022,Delivered,Mobile App,Apple Pay,0,1705.68,0,1705.68,10
O00802,C0286,7/16/2023,July,Q3,2023,Delivered,Mobile App,Debit Card,0.15,925.92,0,925.92,7
O00803,C0248,10/6/2022,October,Q4,2022,Cancelled,Online,Apple Pay,0,561,0,561,
O00804,C0238,6/6/2022,June,Q2,2022,Delivered,Online,Apple Pay,0.05,424.04,0,424.04,2
O00805,C0125,6/16/2022,June,Q2,2022,Delivered,In-Store,Credit Card,0.05,933.52,0,933.52,8
O00806,C0476,2/10/2023,February,Q1,2023,Delivered,Online,Debit Card,0,499.04,0,499.04,6
O00807,C0304,1/21/2023,January,Q1,2023,Delivered,Online,Credit Card,0.2,125.86,0,125.86,7
O00808,C0253,4/5/2022,April,Q2,2022,Delivered,Online,Apple Pay,0,706.77,0,706.77,11
O00809,C0293,3/31/2022,March,Q1,2022,Delivered,In-Store,PayPal,0,594.66,0,594.66,1
O00810,C0315,1/1/2022,January,Q1,2022,Delivered,Online,Apple Pay,0,914.46,0,914.46,14
O00811,C0314,10/19/2022,October,Q4,2022,Delivered,Online,Google Pay,0.2,568.83,0,568.83,10
O00812,C0115,12/7/2023,December,Q4,2023,Delivered,Online,PayPal,0.15,635.06,0,635.06,7
O00813,C0414,8/29/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0.05,977.63,0,977.63,8
O00814,C0065,6/2/2022,June,Q2,2022,Cancelled,In-Store,PayPal,0.1,288.72,0,288.72,
O00815,C0223,2/24/2023,February,Q1,2023,Cancelled,Mobile App,Apple Pay,0.15,444.88,0,444.88,
O00816,C0201,7/16/2022,July,Q3,2022,Delivered,Online,Credit Card,0.2,884.94,0,884.94,8
O00817,C0069,12/1/2022,December,Q4,2022,Delivered,Mobile App,Debit Card,0,919.49,0,919.49,8
O00818,C0491,10/12/2022,October,Q4,2022,Delivered,Online,Credit Card,0.2,736.31,0,736.31,6
O00819,C0002,4/18/2022,April,Q2,2022,Returned,Mobile App,Debit Card,0,1694,0,1694,
O00820,C0395,2/10/2022,February,Q1,2022,Cancelled,Mobile App,Apple Pay,0,1682.81,0,1682.81,
O00821,C0473,11/19/2022,November,Q4,2022,Pending,In-Store,PayPal,0.15,960.11,0,960.11,
O00822,C0136,1/5/2022,January,Q1,2022,Delivered,Mobile App,Apple Pay,0,260.56,0,260.56,9
O00823,C0417,7/14/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0.2,867.83,0,867.83,9
O00824,C0372,12/3/2022,December,Q4,2022,Returned,Online,Apple Pay,0,385.46,0,385.46,
O00825,C0067,9/22/2022,September,Q3,2022,Cancelled,In-Store,Apple Pay,0,867.33,0,867.33,
O00826,C0392,10/23/2022,October,Q4,2022,Delivered,Online,Debit Card,0.2,466.67,0,466.67,2
O00827,C0257,7/2/2023,July,Q3,2023,Delivered,Online,Google Pay,0,749.51,0,749.51,2
O00828,C0084,5/30/2022,May,Q2,2022,Delivered,Mobile App,Google Pay,0,729.82,0,729.82,13
O00829,C0416,2/17/2023,February,Q1,2023,Delivered,Mobile App,Google Pay,0.15,463.56,0,463.56,14
O00830,C0337,5/22/2023,May,Q2,2023,Delivered,In-Store,PayPal,0,1418.78,0,1418.78,7
O00831,C0384,1/8/2022,January,Q1,2022,Pending,Online,Debit Card,0.2,895.9,0,895.9,
O00832,C0284,7/19/2023,July,Q3,2023,Delivered,Mobile App,Credit Card,0.2,894.02,0,894.02,1
O00833,C0481,11/4/2022,November,Q4,2022,Cancelled,Online,Debit Card,0,360.87,0,360.87,
O00834,C0256,11/12/2022,November,Q4,2022,Delivered,Online,Credit Card,0,636.7,0,636.7,2
O00835,C0049,9/28/2022,September,Q3,2022,Delivered,Online,Debit Card,0.1,668.68,0,668.68,14
O00836,C0041,12/31/2023,December,Q4,2023,Cancelled,Online,Apple Pay,0.2,520.08,0,520.08,
O00837,C0049,8/26/2023,August,Q3,2023,Delivered,Online,Credit Card,0.05,439.48,0,439.48,2
O00838,C0136,6/12/2022,June,Q2,2022,Delivered,In-Store,Debit Card,0,1189.44,0,1189.44,8
O00839,C0112,12/27/2023,December,Q4,2023,Delivered,Mobile App,Debit Card,0.05,971.94,0,971.94,8
O00840,C0281,9/1/2022,September,Q3,2022,Delivered,Mobile App,Google Pay,0.15,64.06,4.39,68.45,3
O00841,C0208,8/28/2023,August,Q3,2023,Cancelled,In-Store,Debit Card,0.1,1112.82,0,1112.82,
O00842,C0354,5/12/2022,May,Q2,2022,Delivered,Mobile App,Debit Card,0.15,513.51,0,513.51,11
O00843,C0203,5/17/2022,May,Q2,2022,Cancelled,Online,Google Pay,0,875.61,0,875.61,
O00844,C0212,4/20/2022,April,Q2,2022,Returned,Online,Debit Card,0,1234.26,0,1234.26,
O00845,C0228,11/11/2023,November,Q4,2023,Delivered,Mobile App,Apple Pay,0,873.46,0,873.46,5
O00846,C0224,2/20/2022,February,Q1,2022,Delivered,Online,Apple Pay,0,1210.68,0,1210.68,5
O00847,C0144,7/1/2022,July,Q3,2022,Delivered,Online,Google Pay,0,1451.25,0,1451.25,5
O00848,C0083,5/7/2023,May,Q2,2023,Pending,Mobile App,Credit Card,0.2,348.61,0,348.61,
O00849,C0261,10/20/2023,October,Q4,2023,Delivered,In-Store,PayPal,0.1,240.43,0,240.43,13
O00850,C0159,2/18/2023,February,Q1,2023,Delivered,Mobile App,Credit Card,0,346.94,0,346.94,13
O00851,C0491,11/16/2023,November,Q4,2023,Pending,Mobile App,Credit Card,0,900.79,0,900.79,
O00852,C0175,1/2/2022,January,Q1,2022,Returned,Mobile App,Credit Card,0.15,985.71,0,985.71,
O00853,C0183,4/9/2022,April,Q2,2022,Pending,Mobile App,Debit Card,0,1149.13,0,1149.13,
O00854,C0009,12/8/2023,December,Q4,2023,Delivered,Mobile App,Debit Card,0,101.39,0,101.39,8
O00855,C0212,7/2/2023,July,Q3,2023,Delivered,Mobile App,Apple Pay,0.15,51.96,3.28,55.24,2
O00856,C0019,9/20/2022,September,Q3,2022,Delivered,Online,PayPal,0.15,146.26,0,146.26,2
O00857,C0175,8/31/2022,August,Q3,2022,Delivered,In-Store,Google Pay,0.1,181.72,0,181.72,8
O00858,C0353,10/11/2022,October,Q4,2022,Delivered,Online,Debit Card,0.2,589.79,0,589.79,4
O00859,C0474,8/13/2023,August,Q3,2023,Delivered,Online,PayPal,0,912.44,0,912.44,1
O00860,C0342,10/9/2022,October,Q4,2022,Delivered,Mobile App,Debit Card,0.15,241.49,0,241.49,5
O00861,C0236,3/4/2022,March,Q1,2022,Returned,Mobile App,Debit Card,0,922.02,0,922.02,
O00862,C0088,1/19/2023,January,Q1,2023,Delivered,Online,Credit Card,0,103.61,0,103.61,3
O00863,C0213,4/22/2022,April,Q2,2022,Returned,Mobile App,PayPal,0.15,1120.8,0,1120.8,
O00864,C0111,4/5/2023,April,Q2,2023,Delivered,Mobile App,Apple Pay,0,1531.63,0,1531.63,2
O00865,C0448,8/19/2023,August,Q3,2023,Delivered,Online,Debit Card,0.15,529.59,0,529.59,9
O00866,C0246,2/9/2023,February,Q1,2023,Delivered,Mobile App,Debit Card,0.1,476.15,0,476.15,9
O00867,C0453,3/17/2022,March,Q1,2022,Delivered,In-Store,Google Pay,0.1,759.02,0,759.02,14
O00868,C0092,2/15/2022,February,Q1,2022,Pending,Mobile App,Debit Card,0.2,1016.74,0,1016.74,
O00869,C0042,11/26/2022,November,Q4,2022,Delivered,In-Store,PayPal,0,1520.38,0,1520.38,2
O00870,C0043,12/6/2023,December,Q4,2023,Pending,Online,Apple Pay,0.2,795.41,0,795.41,
O00871,C0014,6/3/2022,June,Q2,2022,Delivered,Online,Credit Card,0.2,924.98,0,924.98,10
O00872,C0343,8/14/2023,August,Q3,2023,Cancelled,Online,Google Pay,0.2,1248.88,0,1248.88,
O00873,C0223,4/24/2023,April,Q2,2023,Delivered,Mobile App,Credit Card,0,270.92,0,270.92,7
O00874,C0177,10/14/2023,October,Q4,2023,Delivered,In-Store,Google Pay,0,743.37,0,743.37,13
O00875,C0138,6/8/2023,June,Q2,2023,Delivered,In-Store,Credit Card,0,849.99,0,849.99,9
O00876,C0366,2/10/2022,February,Q1,2022,Delivered,Online,Debit Card,0,1208.15,0,1208.15,2
O00877,C0032,10/2/2022,October,Q4,2022,Delivered,Online,PayPal,0.2,84.38,13.73,98.11,12
O00878,C0003,9/25/2022,September,Q3,2022,Delivered,Mobile App,Apple Pay,0.05,734.21,0,734.21,4
O00879,C0080,11/21/2023,November,Q4,2023,Delivered,Online,Google Pay,0.15,186.45,0,186.45,9
O00880,C0293,10/23/2023,October,Q4,2023,Delivered,In-Store,Debit Card,0,836.34,0,836.34,13
O00881,C0129,3/26/2022,March,Q1,2022,Delivered,Online,PayPal,0.15,407.52,0,407.52,11
O00882,C0096,10/28/2022,October,Q4,2022,Delivered,Online,Apple Pay,0.05,382.76,0,382.76,14
O00883,C0272,6/2/2023,June,Q2,2023,Returned,Online,PayPal,0,594.06,0,594.06,
O00884,C0266,7/2/2022,July,Q3,2022,Delivered,Mobile App,Apple Pay,0.1,933.92,0,933.92,14
O00885,C0150,9/2/2022,September,Q3,2022,Returned,Mobile App,PayPal,0,852.51,0,852.51,
O00886,C0203,8/16/2022,August,Q3,2022,Delivered,Online,Credit Card,0.15,841.77,0,841.77,9
O00887,C0025,9/14/2023,September,Q3,2023,Returned,Mobile App,Credit Card,0.15,494.99,0,494.99,
O00888,C0330,11/27/2022,November,Q4,2022,Delivered,Online,Credit Card,0.15,787.7,0,787.7,7
O00889,C0049,4/18/2023,April,Q2,2023,Delivered,Online,Debit Card,0,1368.72,0,1368.72,4
O00890,C0353,1/22/2023,January,Q1,2023,Pending,Online,PayPal,0.15,904.67,0,904.67,
O00891,C0201,1/12/2023,January,Q1,2023,Delivered,Online,Credit Card,0,1631.58,0,1631.58,4
O00892,C0119,2/11/2023,February,Q1,2023,Delivered,Online,Google Pay,0,931.4,0,931.4,5
O00893,C0172,12/12/2022,December,Q4,2022,Delivered,Online,PayPal,0,1064.51,0,1064.51,8
O00894,C0480,2/9/2023,February,Q1,2023,Delivered,Online,Google Pay,0.15,883.31,0,883.31,7
O00895,C0453,9/15/2023,September,Q3,2023,Delivered,Online,Debit Card,0.15,136.02,0,136.02,12
O00896,C0109,4/13/2022,April,Q2,2022,Returned,In-Store,PayPal,0,276.69,0,276.69,
O00897,C0293,4/22/2022,April,Q2,2022,Pending,Online,Google Pay,0.15,1138.18,0,1138.18,
O00898,C0003,6/25/2023,June,Q2,2023,Returned,In-Store,PayPal,0,722.64,0,722.64,
O00899,C0028,4/15/2022,April,Q2,2022,Pending,Online,Google Pay,0.2,986.92,0,986.92,
O00900,C0294,7/6/2022,July,Q3,2022,Pending,In-Store,Google Pay,0.2,206.38,0,206.38,
O00901,C0362,8/10/2023,August,Q3,2023,Delivered,In-Store,Google Pay,0.15,1379.77,0,1379.77,11
O00902,C0488,8/6/2023,August,Q3,2023,Delivered,In-Store,Google Pay,0,1051.53,0,1051.53,13
O00903,C05,7/19/2022,July,Q3,2022,Returned,Online,Debit Card,0.2,247.82,0,247.82,
O00904,C0287,2/26/2022,February,Q1,2022,Delivered,Mobile App,Apple Pay,0,1285.57,0,1285.57,12
O00905,C0117,6/17/2023,June,Q2,2023,Delivered,Mobile App,PayPal,0.15,318.71,0,318.71,14
O00906,C0002,12/19/2022,December,Q4,2022,Delivered,Mobile App,Google Pay,0.1,1223.44,0,1223.44,2
O00907,C0402,7/18/2023,July,Q3,2023,Delivered,In-Store,Apple Pay,0.15,936.14,0,936.14,6
O00908,C0473,5/4/2022,May,Q2,2022,Returned,In-Store,Apple Pay,0.1,421.9,0,421.9,
O00909,C0245,8/18/2022,August,Q3,2022,Delivered,Mobile App,Apple Pay,0.1,406.88,0,406.88,1
O00910,C0060,2/1/2023,February,Q1,2023,Delivered,Online,Debit Card,0.2,320.67,0,320.67,9
O00911,C0029,9/19/2023,September,Q3,2023,Delivered,In-Store,Google Pay,0,565.74,0,565.74,8
O00912,C0329,2/26/2023,February,Q1,2023,Delivered,In-Store,Debit Card,0.15,393.87,0,393.87,10
O00913,C0145,2/5/2023,February,Q1,2023,Delivered,Online,Debit Card,0.15,829.71,0,829.71,6
O00914,C0010,7/23/2023,July,Q3,2023,Pending,Online,Apple Pay,0,149.64,0,149.64,
O00915,C0035,9/27/2022,September,Q3,2022,Delivered,Mobile App,Google Pay,0,83.62,3.04,86.66,4
O00916,C0046,5/16/2022,May,Q2,2022,Delivered,Mobile App,Debit Card,0,1136.96,0,1136.96,11
O00917,C0053,3/22/2022,March,Q1,2022,Delivered,Online,Credit Card,0,724.02,0,724.02,8
O00918,C0280,8/11/2023,August,Q3,2023,Delivered,Online,Debit Card,0,1138.16,0,1138.16,12
O00919,C0493,6/22/2022,June,Q2,2022,Delivered,Mobile App,Apple Pay,0,798.96,0,798.96,4
O00920,C0350,9/14/2022,September,Q3,2022,Delivered,Online,Google Pay,0,325.58,0,325.58,11
O00921,C0263,6/24/2022,June,Q2,2022,Delivered,Online,Debit Card,0.15,343.54,0,343.54,11
O00922,C0100,9/25/2022,September,Q3,2022,Delivered,Mobile App,Google Pay,0,1018.41,0,1018.41,9
O00923,C0349,11/23/2022,November,Q4,2022,Delivered,In-Store,Debit Card,0.1,1547.77,0,1547.77,12
O00924,C0032,2/17/2023,February,Q1,2023,Returned,Online,Google Pay,0.2,901.22,0,901.22,
O00925,C0323,12/24/2022,December,Q4,2022,Delivered,Online,Apple Pay,0.15,1024.06,0,1024.06,7
O00926,C0292,6/3/2022,June,Q2,2022,Delivered,Online,Google Pay,0,102.93,0,102.93,8
O00927,C0387,9/1/2023,September,Q3,2023,Cancelled,Mobile App,Apple Pay,0.1,594.18,0,594.18,
O00928,C0402,7/14/2023,July,Q3,2023,Delivered,Mobile App,Credit Card,0.2,169.56,0,169.56,12
O00929,C0374,8/24/2022,August,Q3,2022,Cancelled,Mobile App,PayPal,0.15,1581.06,0,1581.06,
O00930,C0146,12/22/2022,December,Q4,2022,Pending,Online,Apple Pay,0,1253,0,1253,
O00931,C0014,9/23/2023,September,Q3,2023,Cancelled,Online,Credit Card,0.1,1285.8,0,1285.8,
O00932,C0295,3/23/2023,March,Q1,2023,Delivered,Mobile App,PayPal,0.1,1177.72,0,1177.72,11
O00933,C0321,9/1/2022,September,Q3,2022,Delivered,In-Store,Credit Card,0.15,983.84,0,983.84,1
O00934,C0345,5/8/2022,May,Q2,2022,Cancelled,Mobile App,Debit Card,0.2,307.89,0,307.89,
O00935,C0202,4/17/2023,April,Q2,2023,Returned,Mobile App,PayPal,0.2,1097.87,0,1097.87,
O00936,C0426,8/16/2022,August,Q3,2022,Delivered,In-Store,Apple Pay,0,780.79,0,780.79,13
O00937,C0173,5/10/2023,May,Q2,2023,Delivered,Online,Debit Card,0.1,836.7,0,836.7,6
O00938,C0272,9/15/2023,September,Q3,2023,Delivered,Mobile App,Google Pay,0,1323.09,0,1323.09,7
O00939,C0487,7/27/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0.2,961.27,0,961.27,2
O00940,C0450,11/23/2023,November,Q4,2023,Delivered,Online,Google Pay,0.05,122.54,0,122.54,9
O00941,C0427,12/23/2023,December,Q4,2023,Returned,In-Store,Credit Card,0,973.76,0,973.76,
O00942,C0168,12/2/2022,December,Q4,2022,Delivered,Mobile App,Debit Card,0,702.96,0,702.96,2
O00943,C0122,3/13/2023,March,Q1,2023,Delivered,Online,Credit Card,0.1,659.86,0,659.86,10
O00944,C0271,5/5/2022,May,Q2,2022,Delivered,Mobile App,Debit Card,0.2,1178.42,0,1178.42,3
O00945,C0479,12/5/2022,December,Q4,2022,Delivered,Online,PayPal,0.2,496.97,0,496.97,9
O00946,C0173,11/17/2023,November,Q4,2023,Delivered,Mobile App,Apple Pay,0,1203.32,0,1203.32,2
O00947,C0416,12/11/2023,December,Q4,2023,Delivered,Online,Debit Card,0.2,787.51,0,787.51,13
O00948,C0167,11/21/2022,November,Q4,2022,Returned,Online,PayPal,0,95.75,3.06,98.81,
O00949,C0325,3/12/2023,March,Q1,2023,Delivered,In-Store,PayPal,0,725.13,0,725.13,10
O00950,C0367,5/18/2023,May,Q2,2023,Pending,Mobile App,Apple Pay,0.05,1067.1,0,1067.1,
O00951,C0077,1/7/2022,January,Q1,2022,Delivered,Mobile App,Debit Card,0,392.75,0,392.75,12
O00952,C0279,4/19/2022,April,Q2,2022,Returned,Online,Debit Card,0,1148.58,0,1148.58,
O00953,C0320,4/5/2022,April,Q2,2022,Delivered,Online,Credit Card,0.1,435.78,0,435.78,8
O00954,C0082,7/28/2022,July,Q3,2022,Delivered,Online,Google Pay,0,1027.66,0,1027.66,5
O00955,C0383,1/7/2023,January,Q1,2023,Pending,Mobile App,Apple Pay,0,440.43,0,440.43,
O00956,C0196,11/5/2023,November,Q4,2023,Delivered,Online,Credit Card,0.1,259.68,0,259.68,8
O00957,C0352,8/9/2022,August,Q3,2022,Pending,Mobile App,Google Pay,0.15,172.38,0,172.38,
O00958,C0080,8/14/2023,August,Q3,2023,Delivered,Mobile App,Credit Card,0.15,458.16,0,458.16,4
O00959,C0284,7/18/2023,July,Q3,2023,Returned,Mobile App,PayPal,0.15,650.51,0,650.51,
O00960,C0164,7/24/2023,July,Q3,2023,Cancelled,Online,Credit Card,0.05,712.63,0,712.63,
O00961,C0293,12/7/2022,December,Q4,2022,Cancelled,Mobile App,Apple Pay,0.1,797.7,0,797.7,
O00962,C0090,3/27/2023,March,Q1,2023,Delivered,Online,PayPal,0,229.92,0,229.92,13
O00963,C0270,5/25/2023,May,Q2,2023,Returned,Online,PayPal,0,270.63,0,270.63,
O00964,C0125,5/14/2022,May,Q2,2022,Delivered,Online,Debit Card,0.2,499.74,0,499.74,3
O00965,C0020,2/15/2022,February,Q1,2022,Pending,Mobile App,Apple Pay,0.1,1219.37,0,1219.37,
O00966,C0342,6/11/2023,June,Q2,2023,Delivered,Mobile App,Google Pay,0.05,785.25,0,785.25,14
O00967,C0294,8/11/2023,August,Q3,2023,Delivered,Online,Credit Card,0,244.26,0,244.26,12
O00968,C0179,11/11/2023,November,Q4,2023,Delivered,In-Store,Debit Card,0.05,703.65,0,703.65,4
O00969,C0030,9/19/2023,September,Q3,2023,Delivered,Mobile App,Apple Pay,0.05,497.59,0,497.59,10
O00970,C0496,4/28/2022,April,Q2,2022,Delivered,Online,Debit Card,0.15,215.49,0,215.49,7
O00971,C0239,11/8/2023,November,Q4,2023,Delivered,Online,Google Pay,0.2,279.64,0,279.64,2
O00972,C0067,7/5/2022,July,Q3,2022,Delivered,Mobile App,Credit Card,0.05,174.21,0,174.21,11
O00973,C0381,6/26/2023,June,Q2,2023,Returned,Mobile App,Google Pay,0.15,582.72,0,582.72,
O00974,C0234,10/29/2023,October,Q4,2023,Delivered,Mobile App,PayPal,0,949.36,0,949.36,3
O00975,C0473,12/12/2022,December,Q4,2022,Delivered,Mobile App,Debit Card,0.1,493.52,0,493.52,1
O00976,C0431,8/29/2023,August,Q3,2023,Delivered,In-Store,Apple Pay,0.2,575.54,0,575.54,10
O00977,C0177,5/12/2022,May,Q2,2022,Delivered,Online,Debit Card,0.05,1885.26,0,1885.26,13
O00978,C0474,5/14/2022,May,Q2,2022,Delivered,In-Store,Credit Card,0.15,370.17,0,370.17,2
O00979,C0186,9/21/2023,September,Q3,2023,Pending,Mobile App,Google Pay,0.05,805.03,0,805.03,
O00980,C0227,3/29/2022,March,Q1,2022,Delivered,Mobile App,Credit Card,0.05,1791.31,0,1791.31,4
O00981,C0360,12/29/2023,December,Q4,2023,Delivered,Mobile App,Credit Card,0,1131.63,0,1131.63,13
O00982,C0158,9/30/2023,September,Q3,2023,Delivered,Online,Google Pay,0.15,266.3,0,266.3,7
O00983,C0432,6/26/2022,June,Q2,2022,Cancelled,Online,Credit Card,0,602.28,0,602.28,
O00984,C0285,3/2/2022,March,Q1,2022,Delivered,Online,Debit Card,0,304.17,0,304.17,2
O00985,C0231,2/13/2023,February,Q1,2023,Delivered,Online,Debit Card,0.05,557.85,0,557.85,3
O00986,C0304,2/1/2022,February,Q1,2022,Delivered,Online,Apple Pay,0,501.69,0,501.69,7
O00987,C0232,4/15/2022,April,Q2,2022,Delivered,Online,Debit Card,0,874.43,0,874.43,8
O00988,C0154,7/24/2022,July,Q3,2022,Delivered,Online,Debit Card,0,1517.08,0,1517.08,10
O00989,C0130,5/24/2023,May,Q2,2023,Returned,Online,Google Pay,0,143.9,0,143.9,
O00990,C0311,2/17/2023,February,Q1,2023,Pending,In-Store,Apple Pay,0.05,472.14,0,472.14,
O00991,C0269,9/4/2022,September,Q3,2022,Pending,Online,Credit Card,0,729.43,0,729.43,
O00992,C0495,12/5/2022,December,Q4,2022,Delivered,Online,Credit Card,0.05,163.48,0,163.48,2
O00993,C0468,9/16/2022,September,Q3,2022,Delivered,In-Store,Google Pay,0,565.89,0,565.89,14
O00994,C0367,7/31/2023,July,Q3,2023,Delivered,In-Store,Debit Card,0.15,1384.87,0,1384.87,13
O00995,C0302,11/1/2022,November,Q4,2022,Delivered,Mobile App,Google Pay,0.05,1599.1,0,1599.1,10
O00996,C0285,10/27/2022,October,Q4,2022,Delivered,Online,Credit Card,0,513.64,0,513.64,1
O00997,C0249,5/7/2023,May,Q2,2023,Returned,Mobile App,Debit Card,0.2,959.47,0,959.47,
O00998,C0299,8/6/2023,August,Q3,2023,Pending,Online,Credit Card,0.15,121.91,0,121.91,
O00999,C0435,11/8/2023,November,Q4,2023,Delivered,Mobile App,Apple Pay,0,472.66,0,472.66,7
O010,C0029,6/12/2022,June,Q2,2022,Cancelled,Online,Google Pay,0.2,76.44,10.27,86.71,
O01001,C0385,9/22/2023,September,Q3,2023,Delivered,Online,Credit Card,0.05,2044.69,0,2044.69,5
O01002,C0156,7/2/2023,July,Q3,2023,Delivered,Online,Apple Pay,0,671.91,0,671.91,9
O01003,C0192,3/25/2023,March,Q1,2023,Delivered,Online,Credit Card,0,289.39,0,289.39,8
O01004,C0164,4/30/2023,April,Q2,2023,Delivered,Mobile App,Apple Pay,0.1,172,0,172,7
O01005,C0047,10/26/2023,October,Q4,2023,Delivered,Mobile App,Apple Pay,0.15,231.78,0,231.78,10
O01006,C0344,3/10/2023,March,Q1,2023,Pending,Online,Google Pay,0.15,562.13,0,562.13,
O01007,C0302,12/30/2022,December,Q4,2022,Delivered,In-Store,Credit Card,0.2,388.37,0,388.37,8
O01008,C0461,7/20/2023,July,Q3,2023,Delivered,Online,PayPal,0.15,293.27,0,293.27,6
O01009,C0055,4/17/2023,April,Q2,2023,Delivered,In-Store,Credit Card,0.1,1293.8,0,1293.8,1
O01010,C0137,4/9/2023,April,Q2,2023,Delivered,Online,Apple Pay,0,656.31,0,656.31,13
O01011,C0125,10/8/2023,October,Q4,2023,Cancelled,Mobile App,Google Pay,0,883.52,0,883.52,
O01012,C0022,3/23/2023,March,Q1,2023,Cancelled,Online,Apple Pay,0,620.01,0,620.01,
O01013,C0012,10/1/2023,October,Q4,2023,Delivered,In-Store,Credit Card,0,655.86,0,655.86,6
O01014,C0339,9/7/2023,September,Q3,2023,Returned,Online,Credit Card,0,602.27,0,602.27,
