item_id,order_id,product_id,product_name,brand,category,size,quantity,unit_price,discount_pct,discount_amount,line_total
I04300,O01713,P0016,Nike Boots Classic,Nike,Boots,40,3,242.75,0.2,48.55,582.6
I04301,O01714,P0045,Puma Formal Pro,Puma,Formal,39,3,233.45,0,0.00,700.35
I04302,O01715,P0152,Skechers Formal Classic,Skechers,Formal,36,2,136.34,0,0.00,272.68
I04303,O01715,P0081,New Balance Formal Classic,New Balance,Formal,44,1,156.16,0,0.00,156.16
I04304,O01715,P0070,Reebok Boots Pro,Reebok,Boots,37,1,172.11,0,0.00,172.11
I04305,O01715,P0163,Clarks Running Classic,Clarks,Running,38,2,291.91,0,0.00,583.82
I04306,O01716,P0034,Adidas Boots Classic,Adidas,Boots,36,3,154.8,0.15,23.22,394.74
I04307,O01716,P0177,Clarks Sandals Classic,Clarks,Sandals,41,2,48.76,0.15,7.31,82.9
I04308,O01716,P0179,Clarks Boots Pro,Clarks,Boots,38,1,89.95,0.15,13.49,76.46
I04309,O01717,P0119,Converse Sports Classic,Converse,Sports,39,2,206.66,0,0.00,413.32
I04310,O01717,P0153,Skechers Formal Classic,Skechers,Formal,43,1,130.96,0,0.00,130.96
I04311,O01718,P0062,Reebok Formal Classic,Reebok,Formal,45,2,106.93,0,0.00,213.86
I04312,O01718,P0169,Clarks Formal Classic,Clarks,Formal,40,1,104.37,0,0.00,104.37
I04313,O01719,P0142,Timberland Boots Classic,Timberland,Boots,38,2,99.37,0,0.00,198.74
I04314,O01719,P0112,Converse Casual Pro,Converse,Casual,41,3,243.69,0,0.00,731.07
I04315,O01719,P0173,Clarks Sports Classic,Clarks,Sports,36,1,175.02,0,0.00,175.02
I04316,O01720,P0075,New Balance Running Classic,New Balance,Running,40,1,230.76,0,0.00,230.76
I04317,O01720,P0088,New Balance Boots Classic,New Balance,Boots,42,3,158.09,0,0.00,474.27
I04318,O01721,P0123,Converse Sandals Classic,Converse,Sandals,40,3,169.35,0,0.00,508.05
I04319,O01722,P0107,Vans Boots Classic,Vans,Boots,44,1,109.76,0.2,21.95,87.81
I04320,O01722,P0035,Adidas Boots Classic,Adidas,Boots,42,1,61.13,0.2,12.23,48.9
I04321,O01722,P0122,Converse Sandals Classic,Converse,Sandals,39,2,181.73,0.2,36.35,290.76
I04322,O01723,P0023,Adidas Casual Classic,Adidas,Casual,41,2,87.26,0.2,17.45,139.62
I04323,O01723,P0171,Clarks Formal Classic,Clarks,Formal,38,2,76.64,0.2,15.33,122.62
I04324,O01723,P0082,New Balance Sports Classic,New Balance,Sports,40,2,231.91,0.2,46.38,371.06
I04325,O01724,P0168,Clarks Casual Classic,Clarks,Casual,42,2,162.07,0.1,16.21,291.72
I04326,O01725,P0155,Skechers Sports Pro,Skechers,Sports,39,2,180.37,0,0.00,360.74
I04327,O01726,P0080,New Balance Formal Pro,New Balance,Formal,41,3,197.43,0,0.00,592.29
I04328,O01726,P0086,New Balance Sandals Classic,New Balance,Sandals,45,3,143.9,0,0.00,431.7
I04329,O01726,P0009,Nike Formal Pro,Nike,Formal,44,3,261.69,0,0.00,785.07
I04330,O01727,P0056,Reebok Running Classic,Reebok,Running,44,3,256.82,0,0.00,770.46
I04331,O01727,P0072,Reebok Boots Pro,Reebok,Boots,40,1,119.16,0,0.00,119.16
I04332,O01727,P0059,Reebok Casual Pro,Reebok,Casual,41,3,267.44,0,0.00,802.32
I04333,O01727,P0136,Timberland Sports Classic,Timberland,Sports,40,1,105.48,0,0.00,105.48
I04334,O01728,P0063,Reebok Formal Classic,Reebok,Formal,40,2,242.1,0.2,48.42,387.36
I04335,O01729,P0066,Reebok Sports Pro,Reebok,Sports,41,2,120.88,0,0.00,241.76
I04336,O01729,P0034,Adidas Boots Classic,Adidas,Boots,43,2,154.8,0,0.00,309.6
I04337,O01730,P0007,Nike Formal Classic,Nike,Formal,40,3,186.68,0.1,18.67,504.03
I04338,O01731,P0158,Skechers Sandals Pro,Skechers,Sandals,39,2,148.87,0.05,7.44,282.86
I04339,O01732,P0031,Adidas Sandals Classic,Adidas,Sandals,37,3,137.65,0.05,6.88,392.31
I04340,O01733,P0100,Vans Sports Pro,Vans,Sports,43,1,75.37,0,0.00,75.37
I04341,O01733,P0087,New Balance Sandals Pro,New Balance,Sandals,38,1,143.9,0,0.00,143.9
I04342,O01734,P0059,Reebok Casual Pro,Reebok,Casual,38,1,267.44,0.05,13.37,254.07
I04343,O01734,P0159,Skechers Sandals Pro,Skechers,Sandals,45,1,141.21,0.05,7.06,134.15
I04344,O01735,P0118,Converse Sports Pro,Converse,Sports,43,2,199.3,0.15,29.90,338.82
I04345,O01736,P0116,Converse Formal Pro,Converse,Formal,40,2,48.53,0.15,7.28,82.5
I04346,O01736,P0125,Converse Boots Pro,Converse,Boots,45,2,210.22,0.15,31.53,357.38
I04347,O01736,P0001,Nike Running Classic,Nike,Running,45,3,128.64,0.15,19.30,328.02
I04348,O01737,P0082,New Balance Sports Classic,New Balance,Sports,36,1,231.91,0,0.00,231.91
I04349,O01737,P0014,Nike Sandals Classic,Nike,Sandals,42,1,62.88,0,0.00,62.88
I04350,O01737,P0003,Nike Running Classic,Nike,Running,44,3,157.33,0,0.00,471.99
I04351,O01738,P0089,New Balance Boots Classic,New Balance,Boots,44,2,155.95,0.15,23.39,265.12
I04352,O01738,P0015,Nike Sandals Classic,Nike,Sandals,43,2,243.44,0.15,36.52,413.84
I04353,O01738,P0044,Puma Formal Classic,Puma,Formal,36,2,85.9,0.15,12.89,146.04
I04354,O01738,P0153,Skechers Formal Classic,Skechers,Formal,36,1,130.96,0.15,19.64,111.32
I04355,O01739,P0090,New Balance Boots Pro,New Balance,Boots,37,3,156.65,0.15,23.50,399.45
I04356,O01739,P0077,New Balance Casual Pro,New Balance,Casual,38,3,101.26,0.15,15.19,258.21
I04357,O01740,P0141,Timberland Sandals Pro,Timberland,Sandals,38,3,160.21,0.2,32.04,384.51
I04358,O01741,P0072,Reebok Boots Pro,Reebok,Boots,36,2,119.16,0,0.00,238.32
I04359,O01742,P0138,Timberland Sports Pro,Timberland,Sports,38,3,236.86,0,0.00,710.58
I04360,O01742,P0169,Clarks Formal Classic,Clarks,Formal,39,2,104.37,0,0.00,208.74
I04361,O01743,P0164,Clarks Running Classic,Clarks,Running,42,1,205.8,0,0.00,205.8
I04362,O01743,P0106,Vans Boots Pro,Vans,Boots,39,1,101.39,0,0.00,101.39
I04363,O01744,P0004,Nike Casual Pro,Nike,Casual,44,2,237.18,0.1,23.72,426.92
I04364,O01745,P0012,Nike Sports Classic,Nike,Sports,38,2,160.99,0,0.00,321.98
I04365,O01745,P0011,Nike Sports Pro,Nike,Sports,40,1,156.57,0,0.00,156.57
I04366,O01745,P0006,Nike Casual Pro,Nike,Casual,37,3,277.39,0,0.00,832.17
I04367,O01746,P0062,Reebok Formal Classic,Reebok,Formal,44,1,106.93,0.05,5.35,101.58
I04368,O01746,P0069,Reebok Sandals Classic,Reebok,Sandals,41,3,252.72,0.05,12.64,720.24
I04369,O01746,P0144,Timberland Boots Pro,Timberland,Boots,38,1,119.7,0.05,5.99,113.71
I04370,O01746,P0094,Vans Casual Classic,Vans,Casual,43,1,142.26,0.05,7.11,135.15
I04371,O01747,P0068,Reebok Sandals Classic,Reebok,Sandals,40,3,143.42,0.1,14.34,387.24
I04372,O01748,P0089,New Balance Boots Classic,New Balance,Boots,38,3,155.95,0.05,7.80,444.45
I04373,O01748,P0087,New Balance Sandals Pro,New Balance,Sandals,42,2,143.9,0.05,7.20,273.4
I04374,O01748,P0100,Vans Sports Pro,Vans,Sports,37,2,75.37,0.05,3.77,143.2
I04375,O01748,P0030,Adidas Sports Pro,Adidas,Sports,43,1,169.08,0.05,8.45,160.63
I04376,O01749,P0150,Skechers Casual Classic,Skechers,Casual,42,2,41.33,0,0.00,82.66
I04377,O01750,P0127,Timberland Running Pro,Timberland,Running,44,1,163.31,0,0.00,163.31
I04378,O01750,P0054,Puma Boots Classic,Puma,Boots,43,3,118.57,0,0.00,355.71
I04379,O01750,P0118,Converse Sports Pro,Converse,Sports,40,3,199.3,0,0.00,597.9
I04380,O01750,P0026,Adidas Formal Pro,Adidas,Formal,38,1,75.01,0,0.00,75.01
I04381,O01751,P0077,New Balance Casual Pro,New Balance,Casual,38,2,101.26,0,0.00,202.52
I04382,O01751,P0101,Vans Sports Classic,Vans,Sports,42,2,226.05,0,0.00,452.1
I04383,O01752,P0118,Converse Sports Pro,Converse,Sports,37,2,199.3,0.2,39.86,318.88
I04384,O01753,P0131,Timberland Casual Classic,Timberland,Casual,45,1,161.61,0,0.00,161.61
I04385,O01753,P0059,Reebok Casual Pro,Reebok,Casual,44,2,267.44,0,0.00,534.88
I04386,O01754,P0065,Reebok Sports Pro,Reebok,Sports,45,3,197.81,0.2,39.56,474.75
I04387,O01754,P0100,Vans Sports Pro,Vans,Sports,45,2,75.37,0.2,15.07,120.6
I04388,O01754,P0081,New Balance Formal Classic,New Balance,Formal,43,3,156.16,0.2,31.23,374.79
I04389,O01754,P0097,Vans Formal Classic,Vans,Formal,39,1,105.6,0.2,21.12,84.48
I04390,O01755,P0057,Reebok Running Classic,Reebok,Running,45,3,149.13,0.1,14.91,402.66
I04391,O01755,P0125,Converse Boots Pro,Converse,Boots,39,3,210.22,0.1,21.02,567.6
I04392,O01756,P0038,Puma Running Classic,Puma,Running,45,3,166.96,0.15,25.04,425.76
I04393,O01757,P0154,Skechers Sports Pro,Skechers,Sports,37,2,170.08,0,0.00,340.16
I04394,O01757,P0058,Reebok Casual Classic,Reebok,Casual,40,1,163.52,0,0.00,163.52
I04395,O01758,P0044,Puma Formal Classic,Puma,Formal,38,3,85.9,0.05,4.30,244.83
I04396,O01758,P0033,Adidas Sandals Pro,Adidas,Sandals,43,2,126.62,0.05,6.33,240.58
I04397,O01759,P0179,Clarks Boots Pro,Clarks,Boots,42,3,89.95,0.05,4.50,256.35
I04398,O01760,P0134,Timberland Formal Classic,Timberland,Formal,43,3,132.85,0.15,19.93,338.76
I04399,O01760,P0168,Clarks Casual Classic,Clarks,Casual,45,2,162.07,0.15,24.31,275.52
I04400,O01760,P0065,Reebok Sports Pro,Reebok,Sports,43,3,197.81,0.15,29.67,504.42
I04401,O01761,P0126,Converse Boots Classic,Converse,Boots,37,1,50.24,0,0.00,50.24
I04402,O01762,P0159,Skechers Sandals Pro,Skechers,Sandals,42,1,141.21,0.1,14.12,127.09
I04403,O01762,P0137,Timberland Sports Classic,Timberland,Sports,43,1,152.46,0.1,15.25,137.21
I04404,O01762,P0170,Clarks Formal Pro,Clarks,Formal,41,1,135.46,0.1,13.55,121.91
I04405,O01762,P0027,Adidas Formal Classic,Adidas,Formal,39,2,97.89,0.1,9.79,176.2
I04406,O01763,P0091,Vans Running Pro,Vans,Running,38,2,87.71,0,0.00,175.42
I04407,O01764,P0106,Vans Boots Pro,Vans,Boots,43,1,101.39,0.1,10.14,91.25
I04408,O01765,P0179,Clarks Boots Pro,Clarks,Boots,39,1,89.95,0,0.00,89.95
I04409,O01765,P0013,Nike Sandals Pro,Nike,Sandals,36,3,175.89,0,0.00,527.67
I04410,O01766,P0100,Vans Sports Pro,Vans,Sports,37,2,75.37,0,0.00,150.74
I04411,O01766,P0057,Reebok Running Classic,Reebok,Running,37,1,149.13,0,0.00,149.13
I04412,O01766,P0177,Clarks Sandals Classic,Clarks,Sandals,45,2,48.76,0,0.00,97.52
I04413,O01766,P0050,Puma Sandals Classic,Puma,Sandals,41,3,174.83,0,0.00,524.49
I04414,O01767,P0122,Converse Sandals Classic,Converse,Sandals,38,3,181.73,0,0.00,545.19
I04415,O01768,P0058,Reebok Casual Classic,Reebok,Casual,39,2,163.52,0.1,16.35,294.34
I04416,O01768,P0088,New Balance Boots Classic,New Balance,Boots,45,3,158.09,0.1,15.81,426.84
I04417,O01768,P0178,Clarks Boots Pro,Clarks,Boots,44,3,94.64,0.1,9.46,255.54
I04418,O01769,P0162,Skechers Boots Pro,Skechers,Boots,41,1,201.91,0.1,20.19,181.72
I04419,O01769,P0040,Puma Casual Pro,Puma,Casual,37,2,248.81,0.1,24.88,447.86
I04420,O01770,P0162,Skechers Boots Pro,Skechers,Boots,40,3,201.91,0,0.00,605.73
I04421,O01771,P0010,Nike Sports Pro,Nike,Sports,44,3,198.22,0.05,9.91,564.93
I04422,O01771,P0032,Adidas Sandals Pro,Adidas,Sandals,39,2,240.85,0.05,12.04,457.62
I04423,O01772,P0143,Timberland Boots Classic,Timberland,Boots,37,1,198.02,0.15,29.70,168.32
I04424,O01772,P0065,Reebok Sports Pro,Reebok,Sports,42,2,197.81,0.15,29.67,336.28
I04425,O01772,P0082,New Balance Sports Classic,New Balance,Sports,36,1,231.91,0.15,34.79,197.12
I04426,O01773,P0170,Clarks Formal Pro,Clarks,Formal,41,3,135.46,0.1,13.55,365.73
I04427,O01774,P0149,Skechers Casual Pro,Skechers,Casual,43,3,90.21,0.2,18.04,216.51
I04428,O01775,P0163,Clarks Running Classic,Clarks,Running,41,1,291.91,0.05,14.60,277.31
I04429,O01776,P0053,Puma Boots Classic,Puma,Boots,42,1,181.32,0,0.00,181.32
I04430,O01776,P0056,Reebok Running Classic,Reebok,Running,36,2,256.82,0,0.00,513.64
I04431,O01776,P0160,Skechers Boots Classic,Skechers,Boots,38,2,189.44,0,0.00,378.88
I04432,O01776,P0121,Converse Sandals Classic,Converse,Sandals,43,1,174.13,0,0.00,174.13
I04433,O01777,P0167,Clarks Casual Classic,Clarks,Casual,40,1,173.3,0,0.00,173.3
I04434,O01777,P0044,Puma Formal Classic,Puma,Formal,45,1,85.9,0,0.00,85.9
I04435,O01777,P0166,Clarks Casual Pro,Clarks,Casual,39,3,173.51,0,0.00,520.53
I04436,O01778,P0081,New Balance Formal Classic,New Balance,Formal,37,3,156.16,0.05,7.81,445.05
I04437,O01778,P0079,New Balance Formal Classic,New Balance,Formal,40,3,49.37,0.05,2.47,140.7
I04438,O01778,P0004,Nike Casual Pro,Nike,Casual,40,2,237.18,0.05,11.86,450.64
I04439,O01778,P0025,Adidas Formal Classic,Adidas,Formal,40,1,153.76,0.05,7.69,146.07
I04440,O01779,P0072,Reebok Boots Pro,Reebok,Boots,45,1,119.16,0.15,17.87,101.29
I04441,O01779,P0063,Reebok Formal Classic,Reebok,Formal,43,2,242.1,0.15,36.32,411.58
I04442,O01779,P0095,Vans Casual Classic,Vans,Casual,41,2,135.18,0.15,20.28,229.8
I04443,O01780,P0071,Reebok Boots Classic,Reebok,Boots,45,1,246.89,0.05,12.34,234.55
I04444,O01781,P0159,Skechers Sandals Pro,Skechers,Sandals,45,3,141.21,0,0.00,423.63
I04445,O01782,P0163,Clarks Running Classic,Clarks,Running,41,2,291.91,0,0.00,583.82
I04446,O01782,P0035,Adidas Boots Classic,Adidas,Boots,45,1,61.13,0,0.00,61.13
I04447,O01783,P0165,Clarks Running Classic,Clarks,Running,42,2,108.05,0,0.00,216.1
I04448,O01783,P0052,Puma Boots Classic,Puma,Boots,45,2,135.35,0,0.00,270.7
I04449,O01784,P0098,Vans Formal Classic,Vans,Formal,42,3,104.27,0.05,5.21,297.18
I04450,O01784,P0111,Converse Running Classic,Converse,Running,38,3,88.05,0.05,4.40,250.95
I04451,O01785,P0024,Adidas Casual Pro,Adidas,Casual,37,1,117.98,0.05,5.90,112.08
I04452,O01785,P0146,Skechers Running Pro,Skechers,Running,44,3,223.18,0.05,11.16,636.06
I04453,O01785,P0065,Reebok Sports Pro,Reebok,Sports,45,1,197.81,0.05,9.89,187.92
I04454,O01786,P0162,Skechers Boots Pro,Skechers,Boots,36,2,201.91,0.15,30.29,343.24
I04455,O01786,P0039,Puma Running Classic,Puma,Running,42,2,84.43,0.15,12.66,143.54
I04456,O01787,P0077,New Balance Casual Pro,New Balance,Casual,44,3,101.26,0,0.00,303.78
I04457,O01787,P0173,Clarks Sports Classic,Clarks,Sports,39,3,175.02,0,0.00,525.06
I04458,O01788,P0135,Timberland Formal Classic,Timberland,Formal,40,3,163.29,0,0.00,489.87
I04459,O01788,P0098,Vans Formal Classic,Vans,Formal,36,3,104.27,0,0.00,312.81
I04460,O01788,P0112,Converse Casual Pro,Converse,Casual,42,3,243.69,0,0.00,731.07
I04461,O01789,P0144,Timberland Boots Pro,Timberland,Boots,38,3,119.7,0.15,17.96,305.25
I04462,O01789,P0046,Puma Sports Classic,Puma,Sports,41,3,123.12,0.15,18.47,313.95
I04463,O01789,P0099,Vans Formal Classic,Vans,Formal,36,2,190.12,0.15,28.52,323.2
I04464,O01790,P0144,Timberland Boots Pro,Timberland,Boots,41,3,119.7,0,0.00,359.1
I04465,O01790,P0163,Clarks Running Classic,Clarks,Running,40,3,291.91,0,0.00,875.73
I04466,O01790,P0134,Timberland Formal Classic,Timberland,Formal,36,2,132.85,0,0.00,265.7
I04467,O01791,P0154,Skechers Sports Pro,Skechers,Sports,36,2,170.08,0,0.00,340.16
I04468,O01791,P0025,Adidas Formal Classic,Adidas,Formal,43,2,153.76,0,0.00,307.52
I04469,O01791,P0121,Converse Sandals Classic,Converse,Sandals,44,1,174.13,0,0.00,174.13
I04470,O01791,P0104,Vans Sandals Pro,Vans,Sandals,39,3,223.99,0,0.00,671.97
I04471,O01792,P0117,Converse Formal Pro,Converse,Formal,45,2,160.02,0.1,16.00,288.04
I04472,O01792,P0055,Reebok Running Pro,Reebok,Running,42,3,140.18,0.1,14.02,378.48
I04473,O01792,P0071,Reebok Boots Classic,Reebok,Boots,42,3,246.89,0.1,24.69,666.6
I04474,O01793,P0149,Skechers Casual Pro,Skechers,Casual,37,2,90.21,0.1,9.02,162.38
I04475,O01793,P0067,Reebok Sandals Pro,Reebok,Sandals,36,2,202.47,0.1,20.25,364.44
I04476,O01793,P0117,Converse Formal Pro,Converse,Formal,45,2,160.02,0.1,16.00,288.04
I04477,O01793,P0005,Nike Casual Classic,Nike,Casual,37,1,111.2,0.1,11.12,100.08
I04478,O01794,P0056,Reebok Running Classic,Reebok,Running,41,1,256.82,0.2,51.36,205.46
I04479,O01794,P0135,Timberland Formal Classic,Timberland,Formal,43,2,163.29,0.2,32.66,261.26
I04480,O01794,P0067,Reebok Sandals Pro,Reebok,Sandals,42,2,202.47,0.2,40.49,323.96
I04481,O01794,P0115,Converse Formal Pro,Converse,Formal,41,2,139.28,0.2,27.86,222.84
I04482,O01795,P0126,Converse Boots Classic,Converse,Boots,40,3,50.24,0.05,2.51,143.19
I04483,O01796,P0157,Skechers Sandals Pro,Skechers,Sandals,45,2,256.94,0,0.00,513.88
I04484,O01796,P0164,Clarks Running Classic,Clarks,Running,41,3,205.8,0,0.00,617.4
I04485,O01797,P0148,Skechers Casual Classic,Skechers,Casual,40,2,72.04,0.05,3.60,136.88
I04486,O01797,P0059,Reebok Casual Pro,Reebok,Casual,38,1,267.44,0.05,13.37,254.07
I04487,O01797,P0125,Converse Boots Pro,Converse,Boots,40,3,210.22,0.05,10.51,599.13
I04488,O01798,P0043,Puma Formal Pro,Puma,Formal,36,2,128.99,0.1,12.90,232.18
I04489,O01798,P0085,New Balance Sandals Classic,New Balance,Sandals,41,1,211.95,0.1,21.20,190.75
I04490,O01798,P0115,Converse Formal Pro,Converse,Formal,39,1,139.28,0.1,13.93,125.35
I04491,O01798,P0032,Adidas Sandals Pro,Adidas,Sandals,41,3,240.85,0.1,24.09,650.28
I04492,O01799,P0019,Adidas Running Classic,Adidas,Running,40,3,183.96,0.1,18.40,496.68
I04493,O01799,P0162,Skechers Boots Pro,Skechers,Boots,39,3,201.91,0.1,20.19,545.16
I04494,O01799,P0106,Vans Boots Pro,Vans,Boots,42,3,101.39,0.1,10.14,273.75
I04495,O01799,P0064,Reebok Sports Pro,Reebok,Sports,36,3,131.53,0.1,13.15,355.14
I04496,O01800,P0022,Adidas Casual Pro,Adidas,Casual,43,1,95.55,0.15,14.33,81.22
I04497,O01800,P0006,Nike Casual Pro,Nike,Casual,45,3,277.39,0.15,41.61,707.34
I04498,O01800,P0021,Adidas Running Classic,Adidas,Running,45,2,173.38,0.15,26.01,294.74
I04499,O01801,P0095,Vans Casual Classic,Vans,Casual,43,3,135.18,0.2,27.04,324.42
I045,O01801,P0038,Puma Running Classic,Puma,Running,41,2,166.96,0.2,33.39,267.14
I04501,O01802,P0038,Puma Running Classic,Puma,Running,39,1,166.96,0.05,8.35,158.61
I04502,O01803,P0161,Skechers Boots Pro,Skechers,Boots,42,2,161.57,0,0.00,323.14
I04503,O01803,P0153,Skechers Formal Classic,Skechers,Formal,45,3,130.96,0,0.00,392.88
I04504,O01804,P0039,Puma Running Classic,Puma,Running,41,1,84.43,0.15,12.66,71.77
I04505,O01804,P0051,Puma Sandals Classic,Puma,Sandals,42,2,167.23,0.15,25.08,284.3
I04506,O01805,P0072,Reebok Boots Pro,Reebok,Boots,42,1,119.16,0,0.00,119.16
I04507,O01805,P0092,Vans Running Classic,Vans,Running,42,1,154.87,0,0.00,154.87
I04508,O01805,P0119,Converse Sports Classic,Converse,Sports,42,1,206.66,0,0.00,206.66
I04509,O01805,P0110,Converse Running Classic,Converse,Running,44,2,168.23,0,0.00,336.46
I04510,O01806,P0127,Timberland Running Pro,Timberland,Running,45,2,163.31,0.2,32.66,261.3
I04511,O01807,P0086,New Balance Sandals Classic,New Balance,Sandals,39,2,143.9,0.15,21.59,244.62
I04512,O01807,P0036,Adidas Boots Pro,Adidas,Boots,43,2,50.89,0.15,7.63,86.52
I04513,O01807,P0151,Skechers Formal Pro,Skechers,Formal,36,2,86.04,0.15,12.91,146.26
I04514,O01808,P0122,Converse Sandals Classic,Converse,Sandals,36,1,181.73,0.1,18.17,163.56
I04515,O01808,P0073,New Balance Running Pro,New Balance,Running,42,2,173.47,0.1,17.35,312.24
I04516,O01808,P0007,Nike Formal Classic,Nike,Formal,41,2,186.68,0.1,18.67,336.02
I04517,O01808,P0068,Reebok Sandals Classic,Reebok,Sandals,40,1,143.42,0.1,14.34,129.08
I04518,O01809,P0121,Converse Sandals Classic,Converse,Sandals,39,3,174.13,0,0.00,522.39
I04519,O01809,P0054,Puma Boots Classic,Puma,Boots,45,1,118.57,0,0.00,118.57
I04520,O01810,P0009,Nike Formal Pro,Nike,Formal,41,2,261.69,0.15,39.25,444.88
I04521,O01811,P0063,Reebok Formal Classic,Reebok,Formal,42,2,242.1,0,0.00,484.2
I04522,O01811,P0135,Timberland Formal Classic,Timberland,Formal,39,2,163.29,0,0.00,326.58
I04523,O01812,P0162,Skechers Boots Pro,Skechers,Boots,36,3,201.91,0,0.00,605.73
I04524,O01812,P0175,Clarks Sandals Pro,Clarks,Sandals,40,1,232.79,0,0.00,232.79
I04525,O01813,P0079,New Balance Formal Classic,New Balance,Formal,41,3,49.37,0.2,9.87,118.5
I04526,O01814,P0141,Timberland Sandals Pro,Timberland,Sandals,41,1,160.21,0,0.00,160.21
I04527,O01815,P0079,New Balance Formal Classic,New Balance,Formal,37,2,49.37,0,0.00,98.74
I04528,O01815,P0121,Converse Sandals Classic,Converse,Sandals,42,3,174.13,0,0.00,522.39
I04529,O01815,P0115,Converse Formal Pro,Converse,Formal,43,3,139.28,0,0.00,417.84
I04530,O01816,P0038,Puma Running Classic,Puma,Running,38,3,166.96,0.1,16.70,450.78
I04531,O01816,P0158,Skechers Sandals Pro,Skechers,Sandals,42,2,148.87,0.1,14.89,267.96
I04532,O01816,P0005,Nike Casual Classic,Nike,Casual,45,2,111.2,0.1,11.12,200.16
I04533,O01816,P0096,Vans Casual Classic,Vans,Casual,41,3,68.69,0.1,6.87,185.46
I04534,O01817,P0060,Reebok Casual Classic,Reebok,Casual,38,1,149.19,0.15,22.38,126.81
I04535,O01818,P0005,Nike Casual Classic,Nike,Casual,43,2,111.2,0.2,22.24,177.92
I04536,O01818,P0081,New Balance Formal Classic,New Balance,Formal,39,3,156.16,0.2,31.23,374.79
I04537,O01819,P0015,Nike Sandals Classic,Nike,Sandals,44,1,243.44,0,0.00,243.44
I04538,O01819,P0091,Vans Running Pro,Vans,Running,42,2,87.71,0,0.00,175.42
I04539,O01819,P0018,Nike Boots Classic,Nike,Boots,40,1,83.62,0,0.00,83.62
I04540,O01819,P0056,Reebok Running Classic,Reebok,Running,40,2,256.82,0,0.00,513.64
I04541,O01820,P0129,Timberland Running Classic,Timberland,Running,40,1,124.84,0.15,18.73,106.11
I04542,O01820,P0087,New Balance Sandals Pro,New Balance,Sandals,40,2,143.9,0.15,21.59,244.62
I04543,O01821,P0073,New Balance Running Pro,New Balance,Running,36,1,173.47,0,0.00,173.47
I04544,O01822,P0058,Reebok Casual Classic,Reebok,Casual,44,1,163.52,0.15,24.53,138.99
I04545,O01822,P0092,Vans Running Classic,Vans,Running,42,3,154.87,0.15,23.23,394.92
I04546,O01823,P0024,Adidas Casual Pro,Adidas,Casual,39,3,117.98,0,0.00,353.94
I04547,O01823,P0053,Puma Boots Classic,Puma,Boots,38,1,181.32,0,0.00,181.32
I04548,O01823,P0094,Vans Casual Classic,Vans,Casual,44,2,142.26,0,0.00,284.52
I04549,O01823,P0020,Adidas Running Classic,Adidas,Running,39,2,245.2,0,0.00,490.4
I04550,O01824,P0135,Timberland Formal Classic,Timberland,Formal,38,3,163.29,0.1,16.33,440.88
I04551,O01824,P0138,Timberland Sports Pro,Timberland,Sports,37,3,236.86,0.1,23.69,639.51
I04552,O01824,P0094,Vans Casual Classic,Vans,Casual,44,2,142.26,0.1,14.23,256.06
I04553,O01825,P0097,Vans Formal Classic,Vans,Formal,41,2,105.6,0.1,10.56,190.08
I04554,O01826,P0159,Skechers Sandals Pro,Skechers,Sandals,39,1,141.21,0.2,28.24,112.97
I04555,O01827,P0141,Timberland Sandals Pro,Timberland,Sandals,36,3,160.21,0,0.00,480.63
I04556,O01827,P0011,Nike Sports Pro,Nike,Sports,44,1,156.57,0,0.00,156.57
I04557,O01828,P0156,Skechers Sports Pro,Skechers,Sports,45,1,220.07,0.15,33.01,187.06
I04558,O01828,P0045,Puma Formal Pro,Puma,Formal,45,2,233.45,0.15,35.02,396.86
I04559,O01828,P0080,New Balance Formal Pro,New Balance,Formal,39,2,197.43,0.15,29.61,335.64
I04560,O01828,P0041,Puma Casual Classic,Puma,Casual,45,1,103.61,0.15,15.54,88.07
I04561,O01829,P0121,Converse Sandals Classic,Converse,Sandals,37,2,174.13,0,0.00,348.26
I04562,O01829,P0050,Puma Sandals Classic,Puma,Sandals,40,1,174.83,0,0.00,174.83
I04563,O01830,P0092,Vans Running Classic,Vans,Running,36,1,154.87,0.15,23.23,131.64
I04564,O01830,P0093,Vans Running Pro,Vans,Running,41,1,231.31,0.15,34.70,196.61
I04565,O01831,P0116,Converse Formal Pro,Converse,Formal,37,3,48.53,0,0.00,145.59
I04566,O01831,P0113,Converse Casual Classic,Converse,Casual,37,3,168.62,0,0.00,505.86
I04567,O01832,P0105,Vans Sandals Pro,Vans,Sandals,40,3,217.4,0.05,10.87,619.59
I04568,O01832,P0111,Converse Running Classic,Converse,Running,40,2,88.05,0.05,4.40,167.3
I04569,O01832,P0061,Reebok Formal Pro,Reebok,Formal,44,1,131.13,0.05,6.56,124.57
I04570,O01833,P0154,Skechers Sports Pro,Skechers,Sports,41,2,170.08,0.2,34.02,272.12
I04571,O01834,P0108,Vans Boots Pro,Vans,Boots,42,3,98.67,0,0.00,296.01
I04572,O01834,P0027,Adidas Formal Classic,Adidas,Formal,42,3,97.89,0,0.00,293.67
I04573,O01834,P0178,Clarks Boots Pro,Clarks,Boots,45,3,94.64,0,0.00,283.92
I04574,O01835,P0032,Adidas Sandals Pro,Adidas,Sandals,38,3,240.85,0.2,48.17,578.04
I04575,O01835,P0104,Vans Sandals Pro,Vans,Sandals,44,2,223.99,0.2,44.80,358.38
